employee_id,age,gender,education,department,job_role,monthly_salary,years_at_company,years_in_current_role,performance_score,job_satisfaction,work_life_balance,overtime,distance_from_home_km,num_projects_last_year,training_hours_last_year,num_promotions,last_promotion_years_ago,stock_option_level,relationship_satisfaction,environment_satisfaction,attrition
EMP02171,40,Female,Master,HR,Role_4,86947,1,0,3.3,4.7,3,No,6,6,51,0,0,0,4,1,No
EMP02172,41,Female,Master,Finance,Role_25,101553,5,2,4.2,3.7,3,Yes,7,3,51,1,0,2,4,4,No
EMP02173,46,Male,High School,Sales,Role_47,71050,1,1,2.8,3.6,3,No,12,2,63,0,1,0,3,2,No
EMP02174,31,Female,Bachelor,Finance,Role_47,87119,8,2,3.5,2.1,3,No,4,1,70,2,5,1,2,4,No
EMP02175,30,Female,Bachelor,R&D,Role_17,93211,0,0,3.5,3.7,4,No,1,4,70,0,0,2,3,3,No
EMP02176,32,Male,Master,Operations,Role_48,89522,10,4,3.2,3.1,3,No,3,6,51,2,0,0,4,1,No
EMP02177,46,Male,High School,Sales,Role_43,65974,11,4,2.8,1.8,3,No,1,3,41,0,1,3,4,3,No
EMP02178,24,Male,Bachelor,Marketing,Role_25,64276,2,2,3.3,1.0,1,No,15,3,18,0,0,0,2,3,No
EMP02179,34,Male,Bachelor,Finance,Role_37,80427,10,4,3.7,3.5,3,No,10,5,59,1,1,2,4,3,No
EMP02180,45,Male,Master,Engineering,Role_42,120688,0,0,3.7,5.0,4,No,19,4,34,0,0,2,1,4,No
EMP02181,49,Male,Master,Marketing,Role_17,85443,2,2,3.5,4.1,2,No,9,2,25,0,2,1,4,3,No
EMP02182,44,Male,Master,Finance,Role_47,119541,9,2,3.6,2.1,4,No,9,3,15,0,5,1,3,2,Yes
EMP02183,51,Male,Bachelor,Marketing,Role_10,82170,1,1,3.1,2.9,4,No,12,4,49,0,0,0,3,3,Yes
EMP02184,44,Other,Master,Marketing,Role_17,98418,0,0,3.1,3.0,3,No,1,7,56,0,0,0,2,4,No
EMP02185,39,Female,PhD,Operations,Role_8,85424,9,1,3.9,4.1,2,No,1,6,55,0,1,0,2,1,Yes
EMP02186,39,Female,Bachelor,Engineering,Role_7,89200,2,0,3.4,4.0,3,No,4,1,33,0,1,1,3,3,No
EMP02187,30,Male,High School,R&D,Role_20,61634,2,1,3.6,3.5,3,No,1,2,48,0,0,0,1,4,No
EMP02188,37,Female,Bachelor,HR,Role_44,59857,2,1,2.3,4.9,3,No,3,4,43,0,0,1,1,4,No
EMP02189,37,Female,Bachelor,Legal,Role_45,92616,6,0,3.8,3.3,3,Yes,24,1,32,0,0,1,2,3,No
EMP02190,48,Female,Bachelor,Engineering,Role_42,108766,5,3,3.0,3.9,4,No,3,3,45,1,1,1,3,2,No
EMP02191,28,Female,High School,Legal,Role_2,64783,6,5,3.5,3.4,3,No,7,2,17,0,0,3,4,4,No
EMP02192,34,Female,High School,Engineering,Role_14,79169,8,0,2.6,3.8,2,Yes,2,4,16,2,0,1,2,4,No
EMP02193,42,Male,Master,Operations,Role_24,92773,2,2,4.8,3.7,3,No,9,4,38,0,1,1,4,2,No
EMP02194,27,Male,High School,R&D,Role_26,60878,5,0,3.6,3.5,3,Yes,4,4,14,0,1,0,4,4,No
EMP02195,64,Male,PhD,Finance,Role_27,155402,8,5,4.2,4.3,4,No,23,7,50,1,4,1,3,2,No
EMP02196,29,Female,Master,Legal,Role_15,93799,7,1,4.1,1.5,2,No,14,2,68,0,1,1,2,3,No
EMP02197,41,Female,Master,Engineering,Role_31,128327,8,2,3.9,4.4,4,No,9,2,30,0,0,1,3,2,No
EMP02198,42,Female,Bachelor,Operations,Role_4,83960,12,3,2.1,3.3,4,Yes,36,6,46,0,0,0,3,3,No
EMP02199,38,Female,High School,Operations,Role_12,62257,5,3,2.9,2.9,3,Yes,7,4,56,1,5,1,3,4,No
EMP02200,47,Female,High School,Operations,Role_45,65455,1,0,3.2,4.4,1,No,19,5,45,0,1,2,3,3,No
EMP02201,40,Female,Bachelor,R&D,Role_44,96228,3,3,3.3,3.3,3,Yes,18,6,76,1,3,0,4,4,No
EMP02202,23,Male,Bachelor,Engineering,Role_14,74324,1,1,2.9,3.1,3,No,2,5,39,0,1,0,3,2,No
EMP02203,32,Male,Bachelor,Sales,Role_9,78825,2,2,2.7,4.0,3,No,11,4,35,0,2,3,3,4,No
EMP02204,22,Female,Bachelor,Finance,Role_33,68374,0,0,3.3,3.6,2,Yes,5,3,16,0,0,0,3,4,Yes
EMP02205,36,Male,PhD,Sales,Role_6,101985,14,0,3.5,1.6,4,Yes,4,4,51,1,0,0,4,4,No
EMP02206,52,Female,Master,R&D,Role_7,112853,19,2,4.0,3.4,3,No,12,6,74,1,4,2,3,3,No
EMP02207,33,Male,Bachelor,Operations,Role_25,62072,2,0,3.3,2.5,2,No,6,6,14,0,2,3,3,4,No
EMP02208,37,Male,Bachelor,Finance,Role_28,93460,8,0,3.4,2.2,3,No,35,5,46,2,0,2,3,3,No
EMP02209,37,Male,Master,Operations,Role_27,85833,9,1,3.9,1.3,4,Yes,3,7,38,1,3,1,3,3,Yes
EMP02210,42,Female,Bachelor,Marketing,Role_5,88426,0,0,3.1,2.8,3,No,10,4,38,0,0,2,3,4,No
EMP02211,27,Male,Bachelor,Marketing,Role_39,73598,5,0,2.8,3.7,4,No,7,3,0,1,1,0,3,3,No
EMP02212,52,Male,Master,Legal,Role_42,117366,2,1,3.8,3.3,3,No,1,4,55,0,2,2,2,1,No
EMP02213,29,Male,Bachelor,Marketing,Role_6,67412,0,0,2.5,2.2,4,No,1,3,39,0,0,0,3,2,No
EMP02214,22,Female,Master,Finance,Role_15,77472,0,0,2.9,2.6,3,No,1,5,44,0,0,2,2,2,No
EMP02215,25,Female,Bachelor,R&D,Role_2,79600,3,3,3.4,4.6,3,No,2,4,10,0,2,2,1,3,No
EMP02216,36,Female,High School,Sales,Role_18,67614,0,0,3.3,1.4,4,No,18,8,48,0,0,0,3,2,Yes
EMP02217,25,Female,Master,Marketing,Role_26,67695,3,0,3.7,3.0,4,Yes,2,3,30,1,0,0,4,2,No
EMP02218,30,Female,High School,Engineering,Role_49,65714,2,2,3.7,3.3,3,No,6,1,0,0,2,1,2,4,No
EMP02219,40,Male,Bachelor,HR,Role_19,80058,18,1,3.8,3.2,3,No,10,6,47,0,5,0,4,4,No
EMP02220,31,Male,Bachelor,Marketing,Role_36,60627,4,2,3.4,1.5,2,No,7,3,61,0,1,1,3,4,Yes
EMP02221,51,Female,Bachelor,Finance,Role_26,94267,4,2,3.3,4.1,3,No,1,4,39,0,2,1,3,3,No
EMP02222,39,Male,Bachelor,R&D,Role_4,98194,0,0,3.0,2.5,3,Yes,5,1,58,0,0,1,4,2,Yes
EMP02223,32,Female,Master,Engineering,Role_8,97894,10,0,2.7,4.7,3,Yes,16,4,79,0,0,0,4,4,No
EMP02224,45,Female,Master,R&D,Role_38,121567,0,0,3.3,3.0,4,No,16,4,57,0,0,1,4,4,No
EMP02225,38,Female,Master,Legal,Role_48,91438,11,2,4.2,3.6,3,No,21,3,31,1,0,2,4,4,No
EMP02226,54,Female,Bachelor,Finance,Role_10,94912,11,0,3.1,2.5,3,No,5,2,44,0,1,2,3,4,No
EMP02227,39,Female,Master,R&D,Role_1,111903,2,2,3.4,5.0,2,No,7,2,58,0,1,1,2,3,No
EMP02228,46,Female,Bachelor,Engineering,Role_14,109732,2,1,3.1,3.9,3,Yes,25,6,9,0,0,2,4,2,No
EMP02229,37,Male,PhD,Legal,Role_27,118948,5,5,4.0,4.0,4,No,3,4,43,1,5,0,3,3,No
EMP02230,55,Male,Bachelor,HR,Role_23,78756,1,1,3.6,3.9,3,No,11,4,47,0,0,2,3,2,No
EMP02231,24,Male,Bachelor,Sales,Role_7,65682,2,2,3.4,1.8,2,Yes,4,4,16,0,1,0,2,2,Yes
EMP02232,39,Male,Master,Finance,Role_11,93664,0,0,4.1,3.2,4,No,5,1,70,0,0,2,3,2,Yes
EMP02233,37,Male,Master,Marketing,Role_42,77045,5,1,3.7,1.6,4,No,5,3,67,0,0,0,3,2,No
EMP02234,40,Female,Master,HR,Role_46,91658,5,0,4.1,3.4,3,Yes,4,5,26,0,2,0,3,4,No
EMP02235,33,Male,PhD,Marketing,Role_47,91574,0,0,3.2,2.7,3,Yes,1,3,38,0,0,0,2,2,Yes
EMP02236,22,Female,Master,Finance,Role_18,96314,0,0,3.3,2.7,3,No,21,4,34,0,0,0,3,2,No
EMP02237,22,Male,High School,Sales,Role_12,45315,0,0,3.1,4.1,2,Yes,11,5,60,0,0,0,2,4,No
EMP02238,54,Male,Bachelor,Engineering,Role_15,96380,0,0,3.1,4.0,1,Yes,3,7,70,0,0,1,4,4,No
EMP02239,35,Female,Bachelor,HR,Role_33,69475,7,1,4.0,2.0,3,Yes,6,2,72,2,7,2,1,3,No
EMP02240,32,Female,Bachelor,Finance,Role_2,69803,10,7,4.3,3.0,2,No,4,6,52,0,0,1,3,4,No
EMP02241,23,Female,Bachelor,Engineering,Role_41,84076,1,0,3.0,2.1,2,No,1,5,28,0,1,1,3,4,No
EMP02242,63,Female,Master,R&D,Role_24,141819,4,4,3.8,2.6,3,Yes,1,6,65,1,0,3,3,4,No
EMP02243,52,Female,Bachelor,Finance,Role_22,107937,4,2,3.0,3.1,2,No,1,6,31,1,0,2,1,2,No
EMP02244,41,Other,Bachelor,R&D,Role_40,83204,19,4,3.5,3.3,3,No,10,3,71,1,3,3,2,3,No
EMP02245,37,Male,Bachelor,Engineering,Role_19,91467,0,0,3.1,4.3,3,No,13,4,29,0,0,0,3,1,No
EMP02246,48,Female,High School,Legal,Role_16,84435,7,0,4.6,3.0,3,No,45,1,19,1,0,3,2,3,No
EMP02247,45,Male,Master,Sales,Role_46,88306,2,1,2.7,4.2,3,Yes,2,2,50,0,0,1,4,1,Yes
EMP02248,32,Female,Bachelor,Legal,Role_41,76134,1,1,3.6,3.0,3,No,6,4,66,0,1,2,4,3,No
EMP02249,49,Female,Master,Marketing,Role_30,93486,3,0,3.1,4.0,4,Yes,18,5,78,0,3,1,3,4,Yes
EMP02250,34,Female,Bachelor,Marketing,Role_27,66532,1,1,3.5,2.5,4,No,6,1,17,0,0,1,3,3,No
EMP02251,28,Male,PhD,Operations,Role_46,99404,0,0,2.8,2.8,2,No,33,2,17,0,0,0,4,1,No
EMP02252,22,Female,Bachelor,Operations,Role_23,53008,0,0,4.1,2.4,3,No,15,3,9,0,0,1,3,4,No
EMP02253,37,Female,Bachelor,Sales,Role_24,87619,4,1,2.7,3.6,3,No,1,1,55,0,2,1,2,3,No
EMP02254,27,Female,Master,Legal,Role_10,87111,0,0,3.1,2.7,3,Yes,9,3,76,0,0,0,3,2,No
EMP02255,33,Female,Bachelor,Legal,Role_41,87568,1,1,3.6,2.1,1,Yes,7,5,12,0,1,2,3,3,No
EMP02256,31,Female,High School,Engineering,Role_31,76295,4,0,3.0,3.0,3,No,16,2,22,1,3,0,2,3,No
EMP02257,22,Female,Bachelor,Operations,Role_38,64136,0,0,3.4,2.3,2,No,3,7,49,0,0,2,3,4,Yes
EMP02258,54,Male,Bachelor,Legal,Role_40,87041,9,0,3.9,1.6,3,No,1,6,14,2,2,1,3,2,No
EMP02259,31,Female,PhD,Legal,Role_14,104091,2,0,2.9,3.6,3,No,13,5,26,0,2,2,3,2,Yes
EMP02260,54,Female,Bachelor,Engineering,Role_11,120451,3,2,3.7,2.9,1,No,9,4,40,1,0,0,2,1,Yes
EMP02261,22,Female,High School,HR,Role_24,42134,0,0,3.6,3.5,3,No,3,3,25,0,0,1,1,3,No
EMP02262,52,Male,Master,Sales,Role_38,116906,8,2,2.9,2.8,3,No,4,6,41,1,1,1,3,3,No
EMP02263,25,Female,Bachelor,Sales,Role_2,70648,0,0,3.0,4.7,2,No,3,6,44,0,0,0,3,3,No
EMP02264,37,Female,Master,R&D,Role_9,114639,3,3,3.1,2.7,3,Yes,9,7,77,0,2,2,4,4,No
EMP02265,22,Female,High School,Operations,Role_34,53786,0,0,3.2,2.5,2,No,7,3,29,0,0,2,4,1,No
EMP02266,30,Other,Bachelor,HR,Role_18,60582,1,0,4.9,1.9,3,No,4,4,75,0,0,0,2,3,No
EMP02267,43,Male,Master,Marketing,Role_44,91682,5,0,3.7,4.3,3,No,4,1,18,1,0,0,3,3,No
EMP02268,55,Female,Bachelor,Engineering,Role_8,105362,5,0,3.5,5.0,2,No,2,3,41,0,1,1,3,3,No
EMP02269,39,Male,High School,R&D,Role_23,67321,2,2,3.4,3.2,1,No,32,2,16,0,1,0,2,2,No
EMP02270,51,Male,Bachelor,Operations,Role_9,79620,8,2,3.4,3.5,3,No,23,5,32,1,3,0,2,3,No
EMP02271,36,Male,Bachelor,Engineering,Role_1,92166,7,6,3.7,4.2,4,No,8,4,26,1,4,3,2,3,No
EMP02272,37,Male,Bachelor,Operations,Role_20,70315,2,1,3.9,3.9,3,No,2,4,60,0,0,2,3,3,No
EMP02273,34,Male,Master,HR,Role_20,74671,8,6,3.5,2.7,3,Yes,7,2,28,0,1,1,3,3,No
EMP02274,47,Male,PhD,R&D,Role_11,133331,1,1,3.9,3.3,4,No,5,4,29,0,0,2,3,3,No
EMP02275,55,Male,PhD,Marketing,Role_33,106884,1,1,4.5,4.1,4,No,6,1,30,0,0,1,2,3,No
EMP02276,46,Female,Bachelor,R&D,Role_12,94657,1,1,2.6,3.9,3,No,1,3,31,0,0,3,2,2,No
EMP02277,30,Female,Master,Operations,Role_40,80183,0,0,3.6,3.1,4,No,1,1,35,0,0,3,4,3,No
EMP02278,45,Female,Master,HR,Role_12,77343,1,1,3.0,2.9,4,No,15,1,56,0,1,0,4,2,No
EMP02279,47,Female,High School,R&D,Role_19,78391,0,0,2.4,3.5,4,No,1,3,32,0,0,0,2,4,No
EMP02280,38,Male,Bachelor,Sales,Role_1,80570,1,1,2.1,3.2,3,No,4,4,33,0,1,1,4,1,No
EMP02281,41,Male,Bachelor,Finance,Role_45,80973,10,2,3.5,3.6,4,No,9,2,47,0,0,1,1,3,No
EMP02282,43,Male,Bachelor,Engineering,Role_36,100159,0,0,3.7,2.4,4,No,7,5,24,0,0,0,3,3,No
EMP02283,43,Other,Bachelor,Marketing,Role_17,89623,11,3,3.0,2.6,3,Yes,3,3,47,2,2,0,3,4,No
EMP02284,38,Female,Bachelor,Engineering,Role_9,88322,2,0,3.6,4.0,3,Yes,26,1,64,0,1,2,3,2,No
EMP02285,62,Male,PhD,HR,Role_9,103638,0,0,4.1,3.6,4,No,3,2,45,0,0,0,3,2,No
EMP02286,34,Female,Bachelor,Finance,Role_20,89068,6,4,3.3,4.1,3,No,12,3,61,2,1,3,4,3,Yes
EMP02287,35,Male,Bachelor,Engineering,Role_15,76743,13,0,3.0,2.3,3,No,7,1,20,0,1,0,1,3,No
EMP02288,40,Male,High School,Legal,Role_21,60856,2,2,3.6,2.8,4,Yes,1,7,63,0,0,0,3,4,No
EMP02289,45,Male,PhD,Sales,Role_12,106809,0,0,3.9,3.1,2,Yes,14,2,26,0,0,0,3,3,Yes
EMP02290,58,Female,Bachelor,Finance,Role_8,113767,0,0,3.7,4.5,3,No,1,2,45,0,0,0,4,4,No
EMP02291,51,Female,PhD,HR,Role_11,86629,2,0,4.0,2.1,3,No,4,5,40,0,2,0,3,4,No
EMP02292,51,Female,Master,R&D,Role_43,125762,4,2,3.3,3.3,2,No,19,6,47,0,3,0,4,1,No
EMP02293,31,Female,Bachelor,HR,Role_23,66164,4,4,4.1,2.5,3,No,2,3,27,1,0,0,3,2,Yes
EMP02294,23,Female,Bachelor,Finance,Role_3,64032,1,1,2.8,3.0,2,No,22,1,13,0,0,1,2,4,No
EMP02295,35,Other,Master,Engineering,Role_22,119059,2,2,3.6,2.6,3,Yes,4,2,57,0,2,0,4,3,No
EMP02296,49,Male,Bachelor,HR,Role_12,71998,17,4,3.8,1.6,3,No,14,5,20,0,0,1,3,3,No
EMP02297,36,Male,Bachelor,Engineering,Role_22,99673,2,2,3.4,3.0,3,No,1,5,22,0,2,1,2,4,No
EMP02298,22,Male,Bachelor,Engineering,Role_41,75221,0,0,3.1,4.6,3,No,1,3,0,0,0,2,2,3,No
EMP02299,34,Male,High School,HR,Role_45,50210,12,2,2.8,2.8,2,Yes,3,6,76,1,1,1,3,3,No
EMP02300,38,Male,PhD,Finance,Role_43,103411,2,0,3.6,3.5,3,Yes,13,4,41,0,2,3,1,3,No
EMP02301,26,Female,Bachelor,R&D,Role_3,82568,2,0,2.7,3.4,3,No,3,4,69,0,0,0,1,3,No
EMP02302,23,Female,Master,Legal,Role_4,74816,1,1,4.3,4.5,3,No,10,2,60,0,0,0,4,4,No
EMP02303,47,Female,Master,Engineering,Role_37,132324,8,0,4.0,2.3,3,No,5,3,40,2,0,0,4,3,No
EMP02304,34,Male,PhD,Legal,Role_6,95231,8,1,4.8,2.9,3,No,4,1,40,0,0,2,2,4,No
EMP02305,36,Female,Bachelor,HR,Role_36,61198,4,2,2.6,3.3,2,No,27,2,28,1,1,1,1,4,No
EMP02306,50,Male,PhD,Sales,Role_38,112290,1,1,3.0,3.3,3,No,6,3,28,0,0,1,2,4,No
EMP02307,25,Female,Bachelor,Sales,Role_37,69423,3,0,3.0,1.5,3,No,4,3,44,0,1,2,3,4,No
EMP02308,39,Female,Bachelor,Engineering,Role_46,98790,1,0,3.4,3.3,2,Yes,17,1,51,0,1,1,3,3,No
EMP02309,33,Male,Bachelor,R&D,Role_46,83878,0,0,2.7,4.6,3,No,4,3,66,0,0,0,4,2,No
EMP02310,24,Female,Bachelor,Sales,Role_10,67391,2,0,3.9,2.6,2,No,5,4,58,0,2,2,2,1,No
EMP02311,35,Female,High School,Operations,Role_15,53890,6,0,2.7,4.2,3,Yes,11,5,44,2,1,1,1,4,No
EMP02312,37,Male,Bachelor,Operations,Role_1,75164,0,0,3.8,4.3,3,Yes,8,6,37,0,0,0,4,1,No
EMP02313,31,Male,PhD,R&D,Role_25,117741,0,0,3.6,1.7,3,No,11,5,90,0,0,0,3,3,Yes
EMP02314,53,Male,Master,HR,Role_16,95744,6,0,2.9,3.5,3,Yes,4,2,22,1,0,1,4,4,No
EMP02315,35,Female,Bachelor,Legal,Role_38,85046,7,1,3.2,2.3,1,No,15,1,59,1,0,1,3,3,No
EMP02316,43,Female,Master,Finance,Role_5,93717,4,1,3.1,3.2,3,No,21,1,44,1,4,0,3,4,No
EMP02317,48,Female,PhD,Legal,Role_21,136632,1,1,3.9,3.0,4,No,56,3,42,0,1,2,3,3,No
EMP02318,33,Female,Bachelor,Operations,Role_29,61981,1,1,2.6,2.8,3,No,5,6,56,0,1,0,3,2,No
EMP02319,46,Female,Master,R&D,Role_30,124062,2,1,3.3,4.4,3,No,23,4,29,0,0,1,4,3,No
EMP02320,32,Female,Bachelor,Operations,Role_15,65863,5,0,3.5,3.4,3,No,12,3,13,1,0,2,4,4,No
EMP02321,22,Female,Master,Operations,Role_13,72287,0,0,3.7,4.0,3,No,25,3,52,0,0,0,3,3,No
EMP02322,23,Male,Bachelor,Operations,Role_24,62645,0,0,3.3,3.7,2,No,9,3,32,0,0,0,2,2,No
EMP02323,65,Female,Master,Marketing,Role_32,98119,0,0,4.2,4.0,4,No,18,4,25,0,0,2,1,3,No
EMP02324,44,Male,High School,Sales,Role_1,80801,1,0,2.1,3.2,3,Yes,10,8,74,0,0,0,4,3,No
EMP02325,41,Male,Master,Legal,Role_12,92860,1,1,3.3,1.7,3,Yes,6,2,32,0,1,0,4,4,No
EMP02326,34,Male,Bachelor,Operations,Role_44,62035,3,0,4.1,4.1,3,No,8,7,21,1,2,0,2,3,No
EMP02327,27,Female,Bachelor,Operations,Role_28,56865,5,3,3.6,2.4,3,No,8,2,48,1,0,1,4,3,No
EMP02328,47,Male,Master,Operations,Role_10,87495,12,4,2.8,3.7,3,Yes,6,7,74,2,6,0,4,3,No
EMP02329,52,Male,PhD,Finance,Role_22,111908,2,0,4.0,2.8,3,Yes,6,3,43,0,2,2,3,3,Yes
EMP02330,40,Other,Bachelor,Finance,Role_6,88667,3,1,3.7,2.4,3,No,5,4,103,0,0,0,1,4,Yes
EMP02331,29,Female,Bachelor,HR,Role_4,55023,4,4,3.3,2.3,3,Yes,12,1,32,1,4,1,1,3,Yes
EMP02332,37,Female,Bachelor,Legal,Role_7,85935,6,0,2.8,2.0,4,Yes,27,4,63,2,0,0,3,3,No
EMP02333,24,Male,Bachelor,Marketing,Role_15,64223,1,1,2.7,3.6,2,Yes,2,2,14,0,0,0,3,2,Yes
EMP02334,38,Female,Bachelor,R&D,Role_45,99492,1,1,3.0,3.1,3,No,9,5,69,0,0,2,2,2,No
EMP02335,54,Male,PhD,Engineering,Role_45,159766,4,4,3.5,4.0,3,Yes,3,4,49,1,2,0,3,3,No
EMP02336,32,Male,Master,Legal,Role_11,89537,5,4,3.1,3.3,3,No,8,5,48,0,3,0,4,3,No
EMP02337,33,Male,High School,Sales,Role_35,68833,11,2,3.3,1.0,3,Yes,4,1,40,1,3,0,3,2,Yes
EMP02338,49,Male,Bachelor,Legal,Role_38,93937,0,0,3.8,2.3,3,No,43,4,32,0,0,0,2,3,No
EMP02339,30,Female,Bachelor,Engineering,Role_47,90655,7,4,3.0,4.6,3,No,4,7,56,2,0,0,3,2,No
EMP02340,42,Female,PhD,Engineering,Role_28,137217,3,2,4.0,2.3,4,No,17,2,38,1,2,2,3,4,No
EMP02341,24,Female,Master,Operations,Role_39,82975,1,1,3.2,2.8,3,No,11,3,47,0,0,1,3,4,No
EMP02342,46,Male,PhD,Marketing,Role_10,94347,9,4,3.7,2.8,4,No,2,3,52,3,0,1,2,2,No
EMP02343,34,Female,Bachelor,Sales,Role_36,80066,4,1,3.5,1.9,3,Yes,6,2,33,1,1,0,2,4,No
EMP02344,45,Male,Bachelor,HR,Role_5,68227,4,3,3.3,5.0,3,No,23,4,4,1,0,3,2,4,No
EMP02345,49,Female,Master,Marketing,Role_41,89889,0,0,3.9,3.4,1,No,20,3,50,0,0,3,2,2,No
EMP02346,28,Female,Bachelor,Marketing,Role_25,64004,1,1,4.3,3.9,3,No,11,5,51,0,1,2,2,3,No
EMP02347,43,Female,PhD,R&D,Role_4,130036,3,0,4.2,3.9,2,Yes,12,3,45,1,0,0,3,4,No
EMP02348,33,Male,Bachelor,Engineering,Role_24,76422,1,0,3.6,4.3,3,Yes,9,2,20,0,1,0,4,2,No
EMP02349,22,Male,Bachelor,Operations,Role_5,62731,0,0,3.0,2.0,2,No,3,5,64,0,0,1,2,3,No
EMP02350,44,Female,Master,Operations,Role_8,84472,2,2,3.3,2.8,3,No,4,2,30,0,0,1,1,2,No
EMP02351,23,Male,High School,Engineering,Role_23,62030,1,1,2.6,2.9,2,No,2,5,49,0,0,1,3,4,No
EMP02352,43,Female,Master,HR,Role_5,74869,0,0,4.1,2.5,3,Yes,13,3,30,0,0,0,3,1,Yes
EMP02353,33,Female,Master,R&D,Role_49,111940,1,0,4.2,1.9,2,No,9,2,34,0,1,0,3,3,No
EMP02354,31,Male,High School,R&D,Role_39,72208,0,0,2.7,3.5,2,No,1,5,62,0,0,1,1,3,No
EMP02355,27,Male,Master,Marketing,Role_4,67841,2,2,2.8,3.0,1,Yes,12,4,42,0,0,3,4,3,Yes
EMP02356,32,Female,Bachelor,HR,Role_44,70110,2,2,3.6,2.4,2,No,3,2,42,0,2,0,4,3,No
EMP02357,49,Female,Master,HR,Role_15,76652,1,1,4.0,3.5,3,No,5,4,41,0,1,3,3,3,No
EMP02358,37,Male,Master,Marketing,Role_13,77237,15,0,4.4,5.0,1,No,5,4,16,0,1,1,3,2,No
EMP02359,40,Female,Bachelor,Sales,Role_34,90397,0,0,3.5,1.7,3,Yes,35,1,62,0,0,0,4,4,Yes
EMP02360,23,Female,Bachelor,Sales,Role_45,61091,1,1,2.5,1.1,3,No,10,5,37,0,1,0,4,4,No
EMP02361,32,Female,Master,Marketing,Role_22,72043,6,6,4.3,4.2,3,No,7,2,37,1,2,2,3,2,No
EMP02362,34,Female,PhD,Engineering,Role_5,131346,12,5,3.9,1.8,2,No,10,2,36,0,1,0,3,3,Yes
EMP02363,45,Female,Bachelor,Legal,Role_7,81537,5,3,4.0,2.6,2,No,1,3,60,1,0,0,4,3,No
EMP02364,40,Female,Master,Legal,Role_45,102278,10,2,3.9,2.5,4,No,9,3,12,2,3,1,2,4,No
EMP02365,45,Male,Master,Sales,Role_1,83765,0,0,3.2,5.0,3,Yes,16,4,40,0,0,1,1,4,No
EMP02366,35,Male,Master,Operations,Role_14,92068,13,3,4.0,2.9,3,Yes,2,2,49,0,0,1,4,3,No
EMP02367,43,Male,Bachelor,Engineering,Role_1,105923,5,1,3.4,3.8,3,Yes,8,5,54,1,5,1,2,3,No
EMP02368,35,Male,Bachelor,Sales,Role_34,65585,2,2,3.5,1.2,3,Yes,2,2,73,0,2,1,3,4,Yes
EMP02369,31,Male,Bachelor,R&D,Role_46,78496,9,0,3.9,3.1,3,No,13,4,44,0,3,0,3,3,No
EMP02370,27,Male,Bachelor,Finance,Role_5,84926,2,2,3.8,2.6,3,No,15,5,49,0,0,1,1,4,No
EMP02371,38,Other,High School,Sales,Role_10,73885,0,0,2.0,3.4,3,No,1,5,68,0,0,2,2,4,No
EMP02372,22,Male,Master,Marketing,Role_2,68408,0,0,4.1,1.7,1,No,7,7,44,0,0,1,2,3,Yes
EMP02373,43,Female,Master,Marketing,Role_47,104505,2,0,3.6,2.3,1,No,2,2,39,0,0,1,4,4,No
EMP02374,25,Male,Bachelor,HR,Role_2,61187,2,1,3.3,1.5,3,No,22,3,57,0,0,0,1,3,Yes
EMP02375,41,Female,Bachelor,Finance,Role_41,93046,0,0,3.3,4.2,3,No,32,4,45,0,0,3,4,2,Yes
EMP02376,38,Male,Bachelor,R&D,Role_21,78297,7,1,3.5,2.2,3,No,4,5,74,0,1,1,4,3,No
EMP02377,37,Male,High School,Finance,Role_7,71947,0,0,3.8,3.5,1,No,6,4,29,0,0,0,2,2,Yes
EMP02378,45,Female,Bachelor,Operations,Role_38,70255,10,2,3.1,4.4,3,Yes,11,3,23,0,1,2,3,3,No
EMP02379,47,Female,Bachelor,Marketing,Role_15,81814,3,3,3.4,4.4,4,No,1,3,34,1,1,1,4,4,No
EMP02380,30,Male,High School,R&D,Role_39,74974,2,2,3.3,3.6,4,No,1,4,53,0,2,1,4,2,No
EMP02381,51,Female,Bachelor,Engineering,Role_47,107751,7,3,4.0,3.0,2,No,7,4,23,1,2,0,4,3,No
EMP02382,30,Male,Master,Engineering,Role_21,114734,3,0,3.8,4.8,3,No,2,3,53,1,3,0,3,4,No
EMP02383,47,Male,Bachelor,Sales,Role_26,83436,6,1,4.3,3.8,4,Yes,28,4,47,2,2,1,3,3,No
EMP02384,42,Female,High School,Operations,Role_12,60731,4,1,3.9,3.5,3,Yes,4,2,16,0,0,2,3,3,No
EMP02385,34,Other,Master,Finance,Role_41,97033,3,2,3.4,3.1,3,No,11,4,8,1,1,1,4,3,No
EMP02386,41,Male,Bachelor,Sales,Role_47,77292,3,3,2.7,3.6,2,No,6,4,78,1,0,3,4,2,No
EMP02387,31,Female,Master,Engineering,Role_42,101632,1,1,3.8,3.2,4,No,2,7,56,0,1,0,4,4,No
EMP02388,35,Female,High School,Operations,Role_12,49405,2,1,3.9,3.4,3,Yes,10,1,44,0,0,0,3,3,Yes
EMP02389,49,Female,Bachelor,Sales,Role_16,89756,1,1,2.4,1.5,4,No,22,5,27,0,1,2,3,3,No
EMP02390,29,Female,Master,Operations,Role_31,87394,0,0,3.9,1.0,4,No,10,1,56,0,0,0,4,4,No
EMP02391,44,Male,PhD,Sales,Role_1,106615,6,6,4.0,3.5,3,No,11,1,50,1,5,0,3,4,No
